 angle_file
2
 ang
 factor class
  160.48     3
  160.27     3
  160.07     3
  159.86     3
  159.65     3
  159.45     3
  159.24     3
  159.04     3
  158.83     3
  158.63     3
  158.42     3
  158.22     3
  158.02     3
  157.82     3
  157.62     3
  157.42     3
  157.22     3
  157.02     3
  156.82     3
  156.62     3
  156.42     3
  156.22     3
  156.03     3
  155.83     3
  155.64     3
  155.44     3
  155.25     3
  155.06     3
  154.86     3
  154.67     3
  154.48     3
  154.29     3
  154.10     3
  153.91     3
  153.72     3
  153.53     3
  153.34     3
  153.16     3
  152.97     3
  152.78     3
  152.60     3
  152.41     3
  152.23     3
  152.05     3
  151.86     3
  151.68     3
  151.50     3
  151.32     3
  151.14     3
  150.96     3
  150.78     3
  150.60     3
  150.42     3
  150.24     3
  150.07     3
  149.89     3
  149.72     3
  149.54     3
  149.37     3
  149.19     3
  149.02     3
  148.85     3
  148.68     3
  148.51     3
  148.34     3
  148.17     3
  148.00     3
  147.83     3
  147.66     3
  147.49     3
  147.33     3
  147.16     3
  146.99     3
  146.83     3
  146.67     3
  146.50     3
  146.34     3
  146.18     3
  146.01     3
  145.85     3
  145.69     3
  145.53     3
  145.37     3
  145.21     3
  145.06     3
  144.90     3
  144.74     3
  144.59     3
  144.43     3
  144.28     3
  144.12     3
  143.97     3
  143.81     3
  143.66     3
  143.51     3
  143.36     3
  143.21     3
  143.06     3
  142.91     3
  142.76     3
  142.61     3
  142.46     3
  142.31     3
  142.17     3
  142.02     3
  141.88     3
  141.73     3
  141.59     3
  141.44     3
  141.30     3
  141.16     3
  141.01     3
  140.87     3
  140.73     3
  140.59     3
  140.45     3
  140.31     3
  140.17     3
  140.03     3
  139.90     3
  139.76     3
  139.62     3
  139.49     3
  139.35     3
  139.22     3
  139.08     3
  138.95     3
  138.82     3
  138.68     3
  138.55     3
  138.42     3
  138.29     3
  138.16     3
  138.03     3
  137.90     3
  137.77     3
  137.64     3
  137.51     3
  137.38     3
  137.26     3
  137.13     3
  137.01     3
  136.88     3
  136.76     3
  136.63     3
  136.51     3
  136.38     3
  136.26     3
  136.14     3
  136.02     3
  135.90     3
